 Timestamp (Formatted), EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other.1, Other.2, Other.3, Other.4, Other.5, Other.6, Analog Channel 0, Analog Channel 1, Analog Channel 2, Other.7
 2023-06-27 18:21:41.170,-187500.0224,-187500.0224,-187500.0224,-172405.3529,-186581.9468,-183481.9163,-187500.0224,-187500.0224,0.34,-0.066,0.926,192,10,160,253,240,28,240,0,0,0,0
 2023-06-27 18:21:41.170,-187500.0224,-187500.0224,-187500.0224,-173058.5826,-187500.0224,-184676.9076,-187500.0224,-187500.0224,0.34,-0.066,0.926,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.170,-187500.0224,-187500.0224,-187500.0224,-172910.2788,-187196.6198,-184396.7285,-187500.0224,-187500.0224,0.34,-0.066,0.926,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.170,-187500.0224,-187500.0224,-187500.0224,-172122.7598,-185869.6414,-182946.6144,-187500.0224,-187500.0224,0.34,-0.066,0.926,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.170,-187500.0224,-187500.0224,-187500.0224,-171823.9393,-185507.8337,-182403.6011,-187500.0224,-187500.0224,0.34,-0.066,0.926,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.170,-187500.0224,-187500.0224,-187500.0224,-172393.5735,-186558.2987,-183458.514,-187500.0224,-187500.0224,0.34,-0.066,0.926,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.170,-187500.0224,-187500.0224,-187500.0224,-173056.3921,-187500.0224,-184671.3867,-187500.0224,-187500.0224,0.34,-0.066,0.926,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.171,-187500.0224,-187500.0224,-187500.0224,-172924.2039,-187217.8539,-184420.2425,-187500.0224,-187500.0224,0.34,-0.066,0.926,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.171,-187500.0224,-187500.0224,-187500.0224,-172139.5236,-185891.859,-182974.7552,-187500.0224,-187500.0224,0.34,-0.066,0.926,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.171,-187500.0224,-187500.0224,-187500.0224,-171825.9286,-185504.3692,-182404.6516,-187500.0224,-187500.0224,0.34,-0.066,0.926,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.171,-187500.0224,-187500.0224,-187500.0224,-172385.7951,-186538.3609,-183438.4422,-187500.0224,-187500.0224,0.34,-0.068,0.922,192,10,160,253,224,28,208,0,0,0,0
 2023-06-27 18:21:41.171,-187500.0224,-187500.0224,-187500.0224,-173057.3086,-187500.0224,-184668.6598,-187500.0224,-187500.0224,0.34,-0.068,0.922,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.171,-187500.0224,-187500.0224,-187500.0224,-172939.0231,-187239.9375,-184444.4271,-187500.0224,-187500.0224,0.34,-0.068,0.922,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.171,-187500.0224,-187500.0224,-187500.0224,-172157.2485,-185915.3507,-183003.9019,-187500.0224,-187500.0224,0.34,-0.068,0.922,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.171,-187500.0224,-187500.0224,-187500.0224,-171830.086,-185502.4917,-182406.9092,-187500.0224,-187500.0224,0.34,-0.068,0.922,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.171,-187500.0224,-187500.0224,-187500.0224,-172371.1771,-186510.4436,-183409.452,-187500.0224,-187500.0224,0.34,-0.068,0.922,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.171,-187500.0224,-187500.0224,-187500.0224,-173054.3134,-187500.0224,-184660.8591,-187500.0224,-187500.0224,0.34,-0.068,0.922,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.171,-187500.0224,-187500.0224,-187500.0224,-172951.406,-187260.434,-184466.2201,-187500.0224,-187500.0224,0.34,-0.068,0.922,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.171,-187500.0224,-187500.0224,-187500.0224,-172174.0794,-185938.7306,-183032.758,-187500.0224,-187500.0224,0.34,-0.068,0.922,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.171,-187500.0224,-187500.0224,-187500.0224,-171831.9636,-185500.4576,-182409.0326,-187500.0224,-187500.0224,0.34,-0.068,0.922,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.171,-187500.0224,-187500.0224,-187500.0224,-172360.7388,-186489.3882,-183388.7542,-187500.0224,-187500.0224,0.334,-0.072,0.922,192,10,112,253,192,28,208,0,0,0,0
 2023-06-27 18:21:41.171,-187500.0224,-187500.0224,-187500.0224,-173049.0384,-187500.0224,-184652.6113,-187500.0224,-187500.0224,0.334,-0.072,0.922,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.171,-187500.0224,-187500.0224,-187500.0224,-172961.1737,-187277.6448,-184485.8002,-187500.0224,-187500.0224,0.334,-0.072,0.922,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.171,-187500.0224,-187500.0224,-187500.0224,-172186.3505,-185957.2826,-183057.5684,-187500.0224,-187500.0224,0.334,-0.072,0.922,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.171,-187500.0224,-187500.0224,-187500.0224,-171830.3766,-185493.4615,-182406.7974,-187500.0224,-187500.0224,0.334,-0.072,0.922,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.171,-187500.0224,-187500.0224,-187500.0224,-172349.5629,-186465.226,-183364.3685,-187500.0224,-187500.0224,0.334,-0.072,0.922,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.171,-187500.0224,-187500.0224,-187500.0224,-173051.0948,-187500.0224,-184649.5491,-187500.0224,-187500.0224,0.334,-0.072,0.922,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.171,-187500.0224,-187500.0224,-187500.0224,-172983.3019,-187306.948,-184516.355,-187500.0224,-187500.0224,0.334,-0.072,0.922,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.171,-187500.0224,-187500.0224,-187500.0224,-172213.1726,-185991.2572,-183096.8181,-187500.0224,-187500.0224,0.334,-0.072,0.922,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.171,-187500.0224,-187500.0224,-187500.0224,-171838.5126,-185497.619,-182415.3358,-187500.0224,-187500.0224,0.334,-0.072,0.922,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.171,-187500.0224,-187500.0224,-187500.0224,-172342.7233,-186448.4398,-183348.2305,-187500.0224,-187500.0224,0.338,-0.062,0.92,192,10,144,254,16,28,192,0,0,0,0
 2023-06-27 18:21:41.171,-187500.0224,-187500.0224,-187500.0224,-173052.8829,-187500.0224,-184648.5656,-187500.0224,-187500.0224,0.338,-0.062,0.92,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.171,-187500.0224,-187500.0224,-187500.0224,-172999.9763,-187330.9985,-184543.0207,-187500.0224,-187500.0224,0.338,-0.062,0.92,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.171,-187500.0224,-187500.0224,-187500.0224,-172234.8538,-186019.8004,-183131.955,-187500.0224,-187500.0224,0.338,-0.062,0.92,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.171,-187500.0224,-187500.0224,-187500.0224,-171847.1851,-185501.3741,-182424.5447,-187500.0224,-187500.0224,0.338,-0.062,0.92,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.171,-187500.0224,-187500.0224,-187500.0224,-172333.7602,-186425.5293,-183325.8564,-187500.0224,-187500.0224,0.338,-0.062,0.92,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.171,-187500.0224,-187500.0224,-187500.0224,-173051.0054,-187500.0224,-184641.2789,-187500.0224,-187500.0224,0.338,-0.062,0.92,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.171,-187500.0224,-187500.0224,-187500.0224,-173012.9403,-187350.6903,-184564.4336,-187500.0224,-187500.0224,0.338,-0.062,0.92,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.171,-187500.0224,-187500.0224,-187500.0224,-172250.6788,-186042.5769,-183160.7888,-187500.0224,-187500.0224,0.338,-0.062,0.92,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.171,-187500.0224,-187500.0224,-187500.0224,-171849.5097,-185500.033,-182428.3668,-187500.0224,-187500.0224,0.338,-0.062,0.92,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.171,-187500.0224,-187500.0224,-187500.0224,-172324.3502,-186405.0327,-183306.5222,-187500.0224,-187500.0224,0.338,-0.062,0.92,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.172,-187500.0224,-187500.0224,-187500.0224,-173047.6303,-187500.0224,-184633.9252,-187500.0224,-187500.0224,0.346,-0.062,0.916,192,10,208,254,16,28,160,0,0,0,0
 2023-06-27 18:21:41.172,-187500.0224,-187500.0224,-187500.0224,-173025.3903,-187369.7564,-184585.869,-187500.0224,-187500.0224,0.346,-0.062,0.916,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.172,-187500.0224,-187500.0224,-187500.0224,-172270.773,-186069.8907,-183194.7411,-187500.0224,-187500.0224,0.346,-0.062,0.916,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.172,-187500.0224,-187500.0224,-187500.0224,-171850.5826,-185496.1214,-182429.9538,-187500.0224,-187500.0224,0.346,-0.062,0.916,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.172,-187500.0224,-187500.0224,-187500.0224,-172307.2958,-186373.8074,-183275.6321,-187500.0224,-187500.0224,0.346,-0.062,0.916,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.172,-187500.0224,-187500.0224,-187500.0224,-173038.9801,-187500.0224,-184619.1954,-187500.0224,-187500.0224,0.346,-0.062,0.916,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.172,-187500.0224,-187500.0224,-187500.0224,-173035.8956,-187386.9225,-184604.5103,-187500.0224,-187500.0224,0.346,-0.062,0.916,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.172,-187500.0224,-187500.0224,-187500.0224,-172287.4027,-186094.6564,-183225.1842,-187500.0224,-187500.0224,0.346,-0.062,0.916,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.172,-187500.0224,-187500.0224,-187500.0224,-171856.1035,-185498.4907,-182437.464,-187500.0224,-187500.0224,0.346,-0.062,0.916,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.172,-187500.0224,-187500.0224,-187500.0224,-172302.0878,-186357.8482,-183261.0587,-187500.0224,-187500.0224,0.346,-0.062,0.916,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.172,-187500.0224,-187500.0224,-187500.0224,-173040.6118,-187500.0224,-184616.8485,-187500.0224,-187500.0224,0.34,-0.062,0.916,192,10,160,254,16,28,160,0,0,0,0
 2023-06-27 18:21:41.172,-187500.0224,-187500.0224,-187500.0224,-173050.0889,-187407.3073,-184627.0856,-187500.0224,-187500.0224,0.34,-0.062,0.916,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.172,-187500.0224,-187500.0224,-187500.0224,-172310.0897,-186123.9596,-183260.8799,-187500.0224,-187500.0224,0.34,-0.062,0.916,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.172,-187500.0224,-187500.0224,-187500.0224,-171861.7361,-185499.2954,-182443.499,-187500.0224,-187500.0224,0.34,-0.062,0.916,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.172,-187500.0224,-187500.0224,-187500.0224,-172290.3979,-186333.5519,-183237.7906,-187500.0224,-187500.0224,0.34,-0.062,0.916,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.172,-187500.0224,-187500.0224,-187500.0224,-173036.4097,-187500.0224,-184607.8631,-187500.0224,-187500.0224,0.34,-0.062,0.916,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.172,-187500.0224,-187500.0224,-187500.0224,-173063.7906,-187427.2451,-184648.9903,-187500.0224,-187500.0224,0.34,-0.062,0.916,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.172,-187500.0224,-187500.0224,-187500.0224,-172329.7593,-186151.4522,-183294.3852,-187500.0224,-187500.0224,0.34,-0.062,0.916,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.172,-187500.0224,-187500.0224,-187500.0224,-171867.9946,-185502.4022,-182452.395,-187500.0224,-187500.0224,0.34,-0.062,0.916,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.172,-187500.0224,-187500.0224,-187500.0224,-172280.809,-186310.6637,-183216.2211,-187500.0224,-187500.0224,0.34,-0.062,0.916,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.172,-187500.0224,-187500.0224,-187500.0224,-173035.2921,-187500.0224,-184600.3082,-187500.0224,-187500.0224,0.346,-0.062,0.916,192,10,208,254,16,28,160,0,0,0,0
 2023-06-27 18:21:41.172,-187500.0224,-187500.0224,-187500.0224,-173079.2803,-187448.0545,-184671.275,-187500.0224,-187500.0224,0.346,-0.062,0.916,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.172,-187500.0224,-187500.0224,-187500.0224,-172354.5027,-186183.3034,-183332.0032,-187500.0224,-187500.0224,0.346,-0.062,0.916,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.172,-187500.0224,-187500.0224,-187500.0224,-171879.3493,-185510.203,-182465.2025,-187500.0224,-187500.0224,0.346,-0.062,0.916,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.172,-187500.0224,-187500.0224,-187500.0224,-172273.0976,-186291.2177,-183197.6021,-187500.0224,-187500.0224,0.346,-0.062,0.916,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.172,-187500.0224,-187500.0224,-187500.0224,-173031.0676,-187500.0224,-184591.0099,-187500.0224,-187500.0224,0.346,-0.062,0.916,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.172,-187500.0224,-187500.0224,-187500.0224,-173091.775,-187467.2323,-184692.4421,-187500.0224,-187500.0224,0.346,-0.062,0.916,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.172,-187500.0224,-187500.0224,-187500.0224,-172372.6523,-186210.3043,-183365.4414,-187500.0224,-187500.0224,0.346,-0.062,0.916,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.172,-187500.0224,-187500.0224,-187500.0224,-171886.3007,-185515.098,-182476.4454,-187500.0224,-187500.0224,0.346,-0.062,0.916,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.172,-187500.0224,-187500.0224,-187500.0224,-172270.4154,-186278.2313,-183187.3874,-187500.0224,-187500.0224,0.346,-0.062,0.916,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.172,-187500.0224,-187500.0224,-187500.0224,-173032.0064,-187500.0224,-184588.1041,-187500.0224,-187500.0224,0.348,-0.064,0.922,192,10,224,254,0,28,208,0,0,0,0
 2023-06-27 18:21:41.172,-187500.0224,-187500.0224,-187500.0224,-173103.3532,-187483.4821,-184711.4634,-187500.0224,-187500.0224,0.348,-0.064,0.922,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.648,-187500.0224,-187500.0224,-187500.0224,-172390.6901,-186235.5618,-183397.4491,-187500.0224,-187500.0224,0.348,-0.064,0.922,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.648,-187500.0224,-187500.0224,-187500.0224,-171890.3016,-185515.1427,-182482.5922,-187500.0224,-187500.0224,0.348,-0.064,0.922,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.648,-187500.0224,-187500.0224,-187500.0224,-172258.6807,-186253.3091,-183163.9627,-187500.0224,-187500.0224,0.348,-0.064,0.922,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.648,-187500.0224,-187500.0224,-187500.0224,-173024.4291,-187496.2896,-184572.972,-187500.0224,-187500.0224,0.348,-0.064,0.922,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.648,-187500.0224,-187500.0224,-187500.0224,-173110.1257,-187494.6356,-184723.6228,-187500.0224,-187500.0224,0.348,-0.064,0.922,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.648,-187500.0224,-187500.0224,-187500.0224,-172412.7513,-186265.8261,-183432.9213,-187500.0224,-187500.0224,0.348,-0.064,0.922,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.649,-187500.0224,-187500.0224,-187500.0224,-171902.6621,-185525.8269,-182498.7525,-187500.0224,-187500.0224,0.348,-0.064,0.922,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.649,-187500.0224,-187500.0224,-187500.0224,-172252.0646,-186235.8971,-183148.5624,-187500.0224,-187500.0224,0.348,-0.064,0.922,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.649,-187500.0224,-187500.0224,-187500.0224,-173023.0657,-187489.9194,-184566.3559,-187500.0224,-187500.0224,0.346,-0.072,0.918,192,10,208,253,192,28,176,0,0,0,0
 2023-06-27 18:21:41.649,-187500.0224,-187500.0224,-187500.0224,-173123.6709,-187500.0224,-184743.7393,-187500.0224,-187500.0224,0.346,-0.072,0.918,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.649,-187500.0224,-187500.0224,-187500.0224,-172433.3373,-186294.9057,-183467.9241,-187500.0224,-187500.0224,0.346,-0.072,0.918,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.649,-187500.0224,-187500.0224,-187500.0224,-171906.9984,-185528.0844,-182507.0226,-187500.0224,-187500.0224,0.346,-0.072,0.918,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.649,-187500.0224,-187500.0224,-187500.0224,-172242.6992,-186214.283,-183128.8258,-187500.0224,-187500.0224,0.346,-0.072,0.918,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.649,-187500.0224,-187500.0224,-187500.0224,-173017.4554,-187478.6094,-184554.2636,-187500.0224,-187500.0224,0.346,-0.072,0.918,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.649,-187500.0224,-187500.0224,-187500.0224,-173134.7797,-187500.0224,-184761.2184,-187500.0224,-187500.0224,0.346,-0.072,0.918,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.649,-187500.0224,-187500.0224,-187500.0224,-172451.7775,-186321.3925,-183500.3118,-187500.0224,-187500.0224,0.346,-0.072,0.918,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.649,-187500.0224,-187500.0224,-187500.0224,-171916.9449,-185536.6675,-182521.7971,-187500.0224,-187500.0224,0.346,-0.072,0.918,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.649,-187500.0224,-187500.0224,-187500.0224,-172240.1288,-186203.1071,-183120.8909,-187500.0224,-187500.0224,0.346,-0.072,0.918,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.649,-187500.0224,-187500.0224,-187500.0224,-173017.5895,-187474.7425,-184551.8049,-187500.0224,-187500.0224,0.344,-0.072,0.92,192,10,192,253,192,28,192,0,0,0,0
 2023-06-27 18:21:41.649,-187500.0224,-187500.0224,-187500.0224,-173147.9449,-187500.0224,-184782.3632,-187500.0224,-187500.0224,0.344,-0.072,0.92,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.649,-187500.0224,-187500.0224,-187500.0224,-172474.9786,-186353.3108,-183539.785,-187500.0224,-187500.0224,0.344,-0.072,0.92,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.649,-187500.0224,-187500.0224,-187500.0224,-171927.3608,-185545.4294,-182538.2257,-187500.0224,-187500.0224,0.344,-0.072,0.92,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.649,-187500.0224,-187500.0224,-187500.0224,-172232.7974,-186183.147,-183104.4177,-187500.0224,-187500.0224,0.344,-0.072,0.92,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.649,-187500.0224,-187500.0224,-187500.0224,-173010.4593,-187460.1468,-184537.4551,-187500.0224,-187500.0224,0.344,-0.072,0.92,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.649,-187500.0224,-187500.0224,-187500.0224,-173154.3151,-187500.0224,-184794.6119,-187500.0224,-187500.0224,0.344,-0.072,0.92,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.649,-187500.0224,-187500.0224,-187500.0224,-172493.6646,-186381.5634,-183574.7431,-187500.0224,-187500.0224,0.344,-0.072,0.92,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.649,-187500.0224,-187500.0224,-187500.0224,-171933.6193,-185550.0115,-182549.938,-187500.0224,-187500.0224,0.344,-0.072,0.92,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.649,-187500.0224,-187500.0224,-187500.0224,-172218.4252,-186155.1626,-183079.2943,-187500.0224,-187500.0224,0.344,-0.072,0.92,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.649,-187500.0224,-187500.0224,-187500.0224,-173000.1775,-187441.3937,-184517.5397,-187500.0224,-187500.0224,0.348,-0.066,0.916,192,10,224,253,240,28,160,0,0,0,0
 2023-06-27 18:21:41.649,-187500.0224,-187500.0224,-187500.0224,-173161.6242,-187500.0224,-184805.7431,-187500.0224,-187500.0224,0.348,-0.066,0.916,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.649,-187500.0224,-187500.0224,-187500.0224,-172513.9153,-186410.2854,-183608.5166,-187500.0224,-187500.0224,0.348,-0.066,0.916,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.649,-187500.0224,-187500.0224,-187500.0224,-171945.5328,-185561.1203,-182566.7241,-187500.0224,-187500.0224,0.348,-0.066,0.916,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.649,-187500.0224,-187500.0224,-187500.0224,-172217.1735,-186143.8079,-183070.4207,-187500.0224,-187500.0224,0.348,-0.066,0.916,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.649,-187500.0224,-187500.0224,-187500.0224,-172999.127,-187434.2635,-184510.2977,-187500.0224,-187500.0224,0.348,-0.066,0.916,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.649,-187500.0224,-187500.0224,-187500.0224,-173173.94,-187500.0224,-184823.3339,-187500.0224,-187500.0224,0.348,-0.066,0.916,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.649,-187500.0224,-187500.0224,-187500.0224,-172534.9483,-186439.4544,-183643.1841,-187500.0224,-187500.0224,0.348,-0.066,0.916,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.649,-187500.0224,-187500.0224,-187500.0224,-171953.0206,-185566.3059,-182577.6765,-187500.0224,-187500.0224,0.348,-0.066,0.916,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.649,-187500.0224,-187500.0224,-187500.0224,-172202.8461,-186114.5048,-183042.1681,-187500.0224,-187500.0224,0.348,-0.066,0.916,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.649,-187500.0224,-187500.0224,-187500.0224,-172983.6372,-187409.4084,-184482.3357,-187500.0224,-187500.0224,0.346,-0.066,0.916,192,10,208,253,240,28,160,0,0,0,0
 2023-06-27 18:21:41.649,-187500.0224,-187500.0224,-187500.0224,-173175.147,-187500.0224,-184826.7761,-187500.0224,-187500.0224,0.346,-0.066,0.916,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.649,-187500.0224,-187500.0224,-187500.0224,-172548.8958,-186462.9908,-183670.4756,-187500.0224,-187500.0224,0.346,-0.066,0.916,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.649,-187500.0224,-187500.0224,-187500.0224,-171957.3122,-185569.8598,-182585.7902,-187500.0224,-187500.0224,0.346,-0.066,0.916,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.649,-187500.0224,-187500.0224,-187500.0224,-172193.2795,-186093.9412,-183022.8785,-187500.0224,-187500.0224,0.346,-0.066,0.916,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.649,-187500.0224,-187500.0224,-187500.0224,-172975.3224,-187393.9633,-184464.9237,-187500.0224,-187500.0224,0.346,-0.066,0.916,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.649,-187500.0224,-187500.0224,-187500.0224,-173179.3938,-187500.0224,-184834.1745,-187500.0224,-187500.0224,0.346,-0.066,0.916,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.649,-187500.0224,-187500.0224,-187500.0224,-172566.129,-186489.0306,-183700.6281,-187500.0224,-187500.0224,0.346,-0.066,0.916,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.649,-187500.0224,-187500.0224,-187500.0224,-171962.386,-185574.196,-182594.8426,-187500.0224,-187500.0224,0.346,-0.066,0.916,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.649,-187500.0224,-187500.0224,-187500.0224,-172181.0308,-186071.5447,-183001.6667,-187500.0224,-187500.0224,0.346,-0.066,0.916,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.649,-187500.0224,-187500.0224,-187500.0224,-172965.4876,-187377.9371,-184447.1987,-187500.0224,-187500.0224,0.344,-0.07,0.914,192,10,192,253,208,28,144,0,0,0,0
 2023-06-27 18:21:41.649,-187500.0224,-187500.0224,-187500.0224,-173188.7592,-187500.0224,-184848.6137,-187500.0224,-187500.0224,0.344,-0.07,0.914,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.649,-187500.0224,-187500.0224,-187500.0224,-172586.0667,-186519.1831,-183735.8098,-187500.0224,-187500.0224,0.344,-0.07,0.914,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.649,-187500.0224,-187500.0224,-187500.0224,-171972.3772,-185584.5896,-182611.2265,-187500.0224,-187500.0224,0.344,-0.07,0.914,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.649,-187500.0224,-187500.0224,-187500.0224,-172176.851,-186057.4408,-182990.4685,-187500.0224,-187500.0224,0.344,-0.07,0.914,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.649,-187500.0224,-187500.0224,-187500.0224,-172960.8608,-187366.5377,-184435.4417,-187500.0224,-187500.0224,0.344,-0.07,0.914,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.649,-187500.0224,-187500.0224,-187500.0224,-173196.4929,-187500.0224,-184861.3319,-187500.0224,-187500.0224,0.344,-0.07,0.914,192,0,0,0,0,0,0,0,0,0,0
 2023-06-27 18:21:41.649,-187500.0224,-187500.0224,-187500.0224,-172606.3174,-186548.5309,-183770.4997,-187500.0224,-187500.0224,0.344,-0.07,0.914,192,0,0,0,0,0,0,0,0,0,0
